Date,Handle,Total Posts,Favorites,Retweets
3/1/2018,khamenei_ir,6,666,2973
3/4/2018,khamenei_ir,6,543,2249
3/6/2018,khamenei_ir,1,129,831
3/7/2018,khamenei_ir,3,423,1807
3/8/2018,khamenei_ir,12,811,3976
3/10/2018,khamenei_ir,4,341,1588
3/15/2018,khamenei_ir,2,132,865
3/20/2018,khamenei_ir,2,255,1329
3/21/2018,khamenei_ir,8,570,3694
3/27/2018,khamenei_ir,2,109,918
4/4/2018,khamenei_ir,4,378,1822
4/8/2018,khamenei_ir,2,177,977
4/9/2018,khamenei_ir,1,88,580
4/11/2018,khamenei_ir,1,174,724
4/14/2018,khamenei_ir,7,1765,5441
4/15/2018,khamenei_ir,4,492,2353
4/18/2018,khamenei_ir,3,212,1539
4/22/2018,khamenei_ir,1,81,650
4/24/2018,khamenei_ir,1,248,778
4/26/2018,khamenei_ir,7,654,3502
4/28/2018,khamenei_ir,1,147,829
4/30/2018,khamenei_ir,3,607,2551
5/9/2018,khamenei_ir,8,1960,6819
5/11/2018,khamenei_ir,2,179,1623
5/12/2018,khamenei_ir,7,649,3794
5/13/2018,khamenei_ir,3,314,2303
5/17/2018,khamenei_ir,4,623,3481
5/23/2018,khamenei_ir,7,666,2980
5/24/2018,khamenei_ir,1,150,818
5/26/2018,khamenei_ir,1,289,1043
5/28/2018,khamenei_ir,3,285,1957
5/29/2018,khamenei_ir,1,332,966
5/30/2018,khamenei_ir,1,127,966
6/2/2018,khamenei_ir,2,337,1487
6/3/2018,khamenei_ir,2,3783,10886
6/4/2018,khamenei_ir,7,1260,6015
6/6/2018,khamenei_ir,3,701,2858
6/7/2018,khamenei_ir,2,633,2259
6/8/2018,khamenei_ir,2,331,1469
6/9/2018,khamenei_ir,3,667,2738
6/10/2018,khamenei_ir,4,669,2597
6/14/2018,khamenei_ir,1,138,917
6/15/2018,khamenei_ir,8,1223,5862
6/20/2018,khamenei_ir,3,681,2791
6/21/2018,khamenei_ir,1,442,2512
6/26/2018,khamenei_ir,1,288,1719
6/27/2018,khamenei_ir,7,567,3182
6/30/2018,khamenei_ir,6,819,4200
7/1/2018,khamenei_ir,2,250,1293
7/12/2018,khamenei_ir,1,145,939
7/14/2018,khamenei_ir,1,213,810
7/15/2018,khamenei_ir,3,210,1318
7/16/2018,khamenei_ir,11,1036,5212
7/20/2018,khamenei_ir,1,246,849
7/21/2018,khamenei_ir,9,1092,4562
7/22/2018,khamenei_ir,3,274,1879
7/23/2018,khamenei_ir,1,265,1251
7/27/2018,khamenei_ir,1,294,1639
8/9/2018,khamenei_ir,1,263,1842
8/11/2018,khamenei_ir,1,212,1295
8/13/2018,khamenei_ir,12,2567,9686
8/17/2018,khamenei_ir,1,268,1329
8/20/2018,khamenei_ir,6,665,2578
8/21/2018,khamenei_ir,3,365,2012
8/29/2018,khamenei_ir,2,199,976
8/30/2018,khamenei_ir,3,355,1947
