"Date","Price","Open","High","Low","Vol.","Change %"
"May 23, 2018","1,368.10","1,289.30","1,289.30","1,289.30","0.01K","-0.19%"
"May 22, 2018","1,370.70","1,291.70","1,291.70","1,291.70","0.05K","0.07%"
"May 21, 2018","1,369.70","1,287.40","1,292.10","1,287.40","0.05K","-0.01%"
"May 18, 2018","1,369.90","1,285.20","1,289.60","1,285.20","0.00K","0.09%"
"May 17, 2018","1,368.60","1,291.30","1,291.30","1,290.70","0.00K","-0.16%"
"May 16, 2018","1,370.80","1,290.90","1,294.00","1,285.40","0.03K","0.15%"
"May 15, 2018","1,368.80","1,304.60","1,304.70","1,290.30","0.01K","-2.01%"
"May 14, 2018","1,396.90","1,319.90","1,319.90","1,317.90","0.00K","-0.18%"
"May 11, 2018","1,399.40","1,319.00","1,319.00","1,319.00","0.00K","-0.12%"
"May 10, 2018","1,401.10","1,312.20","1,318.00","1,312.20","0.01K","0.65%"
"May 09, 2018","1,392.00","1,386.00","1,386.00","1,386.00","0.00K","-0.06%"
"May 08, 2018","1,392.80","1,310.10","1,310.20","1,308.50","0.34K","-0.03%"
"May 07, 2018","1,393.20","1,310.60","1,312.50","1,310.20","0.00K","-0.04%"
"May 04, 2018","1,393.70","1,312.70","1,312.70","1,312.70","0.04K","0.17%"
"May 03, 2018","1,391.40","1,310.70","1,310.70","1,310.70","0.00K","0.51%"
"May 02, 2018","1,384.30","1,309.00","1,309.30","1,303.70","0.02K","-0.08%"
"May 01, 2018","1,385.40","1,313.20","1,313.80","1,303.40","0.03K","-0.91%"
"Apr 30, 2018","1,398.10","1,309.60","1,313.30","1,309.60","0.05K","-0.32%"
"Apr 27, 2018","1,402.60","1,315.30","1,321.70","1,312.80","0.62K","0.40%"
"Apr 26, 2018","1,397.00","1,315.70","1,315.80","1,315.70","0.01K","-0.35%"
"Apr 25, 2018","1,401.90","1,324.00","1,325.00","1,320.00","0.28K","-0.72%"
"Apr 24, 2018","1,412.10","1,326.40","1,331.70","1,326.20","0.03K","0.65%"
"Apr 23, 2018","1,403.00","1,334.00","1,334.40","1,323.50","0.07K","-1.00%"
"Apr 20, 2018","1,417.20","1,342.50","1,343.40","1,335.30","0.31K","-0.74%"
"Apr 19, 2018","1,427.80","1,348.60","1,355.20","1,341.60","0.39K","-0.33%"
"Apr 18, 2018","1,432.50","1,343.50","1,354.20","1,343.50","0.05K","0.29%"
"Apr 17, 2018","1,428.30","1,348.00","1,348.10","1,339.00","0.41K","-0.09%"
"Apr 16, 2018","1,429.60","1,341.00","1,348.80","1,341.00","0.06K","0.19%"
"Apr 13, 2018","1,426.90","1,335.90","1,346.00","1,335.90","0.07K","0.46%"
"Apr 12, 2018","1,420.40","1,351.20","1,351.50","1,334.60","0.03K","-1.29%"
"Apr 11, 2018","1,439.00","1,442.00","1,442.00","1,442.00","0.00K","1.02%"
"Apr 10, 2018","1,424.50","1,335.20","1,341.00","1,333.00","0.11K","0.42%"
"Apr 09, 2018","1,418.60","1,333.00","1,337.50","1,327.00","0.29K","0.26%"
"Apr 06, 2018","1,414.90","1,326.50","1,333.00","1,319.00","0.35K","0.55%"
"Apr 05, 2018","1,407.10","1,333.50","1,333.70","1,322.60","0.26K","-0.82%"
"Apr 04, 2018","1,418.70","1,331.80","1,347.30","1,331.60","0.72K","0.23%"
"Apr 03, 2018","1,415.50","1,340.40","1,341.50","1,328.50","0.70K","-0.65%"
"Apr 02, 2018","1,424.80","1,327.00","1,344.20","1,324.70","0.65K","1.41%"
"Mar 29, 2018","1,405.00","1,324.00","1,327.10","1,321.70","5.59K","-0.21%"
"Mar 28, 2018","1,407.90","1,345.00","1,346.40","1,322.40","59.28K","-1.32%"
"Mar 27, 2018","1,426.80","1,341.00","1,341.00","1,341.00","0.01K","-0.92%"
"Mar 26, 2018","1,440.00","1,348.50","1,352.20","1,345.10","0.01K","0.42%"
"Mar 23, 2018","1,434.00","1,343.20","1,348.70","1,343.20","0.01K","1.62%"
"Mar 22, 2018","1,411.20","1,326.60","1,326.60","1,326.60","0.00K","0.40%"
"Mar 21, 2018","1,405.60","1,312.40","1,328.80","1,312.40","0.03K","0.75%"
"Mar 20, 2018","1,395.20","1,311.10","1,311.10","1,311.10","0.00K","-0.39%"
"Mar 19, 2018","1,400.70","1,309.40","1,316.90","1,307.30","0.01K","0.39%"
"Mar 16, 2018","1,395.30","1,310.10","1,310.10","1,310.10","0.03K","-0.39%"
"Mar 15, 2018","1,400.70","1,316.80","1,316.80","1,316.80","0.10K","-0.57%"
"Mar 14, 2018","1,408.70","1,322.20","1,324.10","1,322.20","0.03K","-0.12%"
"Mar 13, 2018","1,410.40","1,325.30","1,325.30","1,325.30","0.01K","0.47%"
"Mar 12, 2018","1,403.80","1,319.40","1,319.40","1,319.40","0.00K","-0.23%"
"Mar 09, 2018","1,407.00","1,316.80","1,322.20","1,313.00","0.09K","0.26%"
"Mar 08, 2018","1,403.30","1,324.80","1,326.80","1,319.30","0.06K","-0.35%"
"Mar 07, 2018","1,408.20","1,338.10","1,338.10","1,330.00","0.03K","-0.56%"
"Mar 06, 2018","1,416.20","1,321.60","1,333.40","1,321.40","0.02K","1.10%"
"Mar 05, 2018","1,400.80","1,323.50","1,325.90","1,318.10","0.02K","-0.26%"
"Mar 02, 2018","1,404.50","1,314.30","1,323.20","1,314.30","0.16K","1.31%"
"Mar 01, 2018","1,386.30","1,310.40","1,318.10","1,301.80","0.04K","-0.94%"
"Feb 28, 2018","1,399.50","1,315.40","1,321.00","1,315.40","0.06K","-0.04%"
"Feb 27, 2018","1,400.00","1,331.70","1,332.60","1,312.70","0.05K","-0.96%"
"Feb 26, 2018","1,413.50","1,335.00","1,340.50","1,334.70","0.04K","0.29%"
"Feb 23, 2018","1,409.40","1,328.00","1,332.10","1,327.70","0.43K","-0.17%"
"Feb 22, 2018","1,411.80","1,322.00","1,331.40","1,322.00","0.07K","0.06%"
"Feb 21, 2018","1,411.00","1,326.80","1,331.50","1,324.40","0.12K","0.16%"
"Feb 20, 2018","1,408.80","1,348.40","1,350.20","1,328.50","0.28K","4.53%"
"Feb 19, 2018","1,347.80","1,350.40","1,353.90","1,347.40","-","-0.20%"
"Feb 18, 2018","1,350.50","1,349.70","1,352.40","1,349.70","-","-5.79%"
"Feb 16, 2018","1,433.50","1,354.00","1,361.40","1,344.90","0.11K","0.09%"
"Feb 15, 2018","1,432.20","1,352.00","1,355.90","1,349.70","0.11K","-0.10%"
"Feb 14, 2018","1,433.60","1,332.80","1,355.50","1,324.00","0.40K","2.00%"
"Feb 13, 2018","1,405.50","1,324.50","1,329.60","1,323.40","0.07K","0.28%"
"Feb 12, 2018","1,401.60","1,323.80","1,325.50","1,318.00","0.14K","0.78%"
"Feb 09, 2018","1,390.80","1,320.90","1,322.00","1,311.90","0.00K","-0.29%"
"Feb 08, 2018","1,394.90","1,317.10","1,321.10","1,307.00","0.46K","0.29%"
"Feb 07, 2018","1,390.80","1,325.40","1,331.10","1,310.50","0.49K","-1.05%"
"Feb 06, 2018","1,405.50","1,338.20","1,343.70","1,319.50","0.53K","-0.53%"
"Feb 05, 2018","1,413.00","1,331.10","1,340.20","1,329.00","0.64K","-0.12%"
"Feb 02, 2018","1,414.70","1,348.50","1,352.10","1,327.70","2.84K","-0.74%"
"Feb 01, 2018","1,425.20","1,343.80","1,350.60","1,336.80","1.68K","0.35%"
"Jan 31, 2018","1,420.20","1,337.50","1,346.90","1,331.80","4.88K","0.23%"
"Jan 30, 2018","1,417.00","1,338.70","1,347.80","1,332.80","52.10K","-0.36%"
"Jan 29, 2018","1,422.10","1,339.80","1,339.80","1,339.80","0.00K","-0.86%"
"Jan 26, 2018","1,434.50","1,351.60","1,352.00","1,350.90","0.05K","-0.65%"
"Jan 25, 2018","1,443.90","1,356.30","1,356.40","1,346.70","0.00K","0.47%"
"Jan 24, 2018","1,437.10","1,357.20","1,357.20","1,357.20","0.02K","1.53%"
"Jan 23, 2018","1,415.40","1,335.80","1,335.90","1,335.80","0.05K","0.33%"
"Jan 22, 2018","1,410.80","1,328.40","1,328.40","1,328.40","0.16K","0.07%"
"Jan 19, 2018","1,409.80","1,330.10","1,333.00","1,330.10","0.05K","0.49%"
"Jan 18, 2018","1,402.90","1,328.90","1,328.90","1,326.60","0.21K","-0.85%"
"Jan 17, 2018","1,414.90","1,334.40","1,334.40","1,326.80","0.03K","0.21%"
"Jan 16, 2018","1,412.00","1,331.10","1,332.50","1,331.00","0.01K","5.23%"
"Jan 15, 2018","1,341.80","1,337.30","1,344.90","1,337.00","-","0.33%"
"Jan 14, 2018","1,337.40","1,337.70","1,338.60","1,336.40","-","-5.12%"
"Jan 12, 2018","1,409.60","1,327.80","1,338.20","1,327.80","0.01K","1.02%"
"Jan 11, 2018","1,395.30","1,317.10","1,317.10","1,316.30","0.01K","0.22%"
