Date,Handle,Total Posts,Favorites,Retweets
7/28/2016,DurazYouth,4,32,16
7/29/2016,DurazYouth,13,130,68
7/30/2016,DurazYouth,3,23,17
7/31/2016,DurazYouth,4,34,23
8/1/2016,DurazYouth,14,143,72
8/2/2016,DurazYouth,32,298,171
8/3/2016,DurazYouth,5,49,31
8/4/2016,DurazYouth,12,72,61
8/5/2016,DurazYouth,47,211,155
8/6/2016,DurazYouth,15,129,45
8/7/2016,DurazYouth,14,75,63
8/8/2016,DurazYouth,8,54,44
8/9/2016,DurazYouth,19,76,59
8/10/2016,DurazYouth,22,112,56
8/11/2016,DurazYouth,14,58,31
8/12/2016,DurazYouth,36,187,114
8/13/2016,DurazYouth,24,157,84
8/14/2016,DurazYouth,9,59,31
8/15/2016,DurazYouth,9,33,41
8/16/2016,DurazYouth,10,65,54
8/17/2016,DurazYouth,6,20,23
8/18/2016,DurazYouth,22,76,55
8/19/2016,DurazYouth,24,115,57
8/20/2016,DurazYouth,15,103,34
8/21/2016,DurazYouth,10,56,13
8/22/2016,DurazYouth,11,33,34
8/23/2016,DurazYouth,3,15,11
8/24/2016,DurazYouth,18,68,47
8/25/2016,DurazYouth,6,23,13
8/26/2016,DurazYouth,13,48,41
8/27/2016,DurazYouth,7,35,10
8/28/2016,DurazYouth,9,49,11
8/29/2016,DurazYouth,9,42,17
8/30/2016,DurazYouth,25,65,26
8/31/2016,DurazYouth,30,74,51
9/1/2016,DurazYouth,11,66,28
9/2/2016,DurazYouth,15,84,49
9/3/2016,DurazYouth,10,36,18
9/4/2016,DurazYouth,4,36,17
9/5/2016,DurazYouth,5,26,12
9/6/2016,DurazYouth,29,106,52
9/7/2016,DurazYouth,17,37,14
9/8/2016,DurazYouth,4,21,8
9/9/2016,DurazYouth,8,28,16
9/10/2016,DurazYouth,11,45,24
9/11/2016,DurazYouth,11,28,12
9/12/2016,DurazYouth,18,60,48
9/13/2016,DurazYouth,45,102,64
9/14/2016,DurazYouth,38,153,50
9/15/2016,DurazYouth,25,133,22
9/16/2016,DurazYouth,35,90,12
9/17/2016,DurazYouth,11,24,10
9/18/2016,DurazYouth,23,130,27
9/19/2016,DurazYouth,4,21,4
9/20/2016,DurazYouth,12,24,11
9/21/2016,DurazYouth,22,52,30
9/22/2016,DurazYouth,16,29,33
9/23/2016,DurazYouth,41,104,36
9/24/2016,DurazYouth,6,19,13
9/25/2016,DurazYouth,27,52,40
9/26/2016,DurazYouth,12,24,22
9/27/2016,DurazYouth,14,25,21
9/28/2016,DurazYouth,16,56,39
9/29/2016,DurazYouth,14,27,30
9/30/2016,DurazYouth,26,64,34
10/1/2016,DurazYouth,15,19,7
10/2/2016,DurazYouth,6,40,19
10/3/2016,DurazYouth,2,2,1
10/4/2016,DurazYouth,8,7,12
10/5/2016,DurazYouth,7,19,8
10/6/2016,DurazYouth,23,67,50
10/7/2016,DurazYouth,30,92,53
10/8/2016,DurazYouth,35,110,55
10/9/2016,DurazYouth,18,61,29
10/10/2016,DurazYouth,16,53,19
10/11/2016,DurazYouth,52,117,41
10/12/2016,DurazYouth,38,116,60
10/13/2016,DurazYouth,25,65,33
10/14/2016,DurazYouth,20,47,19
10/15/2016,DurazYouth,8,31,11
10/16/2016,DurazYouth,13,41,24
10/17/2016,DurazYouth,23,70,31
10/18/2016,DurazYouth,30,101,42
10/19/2016,DurazYouth,28,84,54
10/20/2016,DurazYouth,55,122,59
10/21/2016,DurazYouth,60,112,49
10/22/2016,DurazYouth,65,130,60
10/23/2016,DurazYouth,57,107,65
10/24/2016,DurazYouth,39,111,42
10/25/2016,DurazYouth,26,87,31
10/26/2016,DurazYouth,21,49,13
10/27/2016,DurazYouth,22,65,32
10/28/2016,DurazYouth,42,91,87
10/29/2016,DurazYouth,25,46,25
10/30/2016,DurazYouth,26,60,27
10/31/2016,DurazYouth,44,95,52
11/1/2016,DurazYouth,20,61,22
11/2/2016,DurazYouth,30,101,43
11/3/2016,DurazYouth,59,117,46
11/4/2016,DurazYouth,46,81,43
11/5/2016,DurazYouth,28,67,16
11/6/2016,DurazYouth,26,48,15
11/7/2016,DurazYouth,33,60,12
11/8/2016,DurazYouth,32,72,29
11/9/2016,DurazYouth,44,144,55
11/10/2016,DurazYouth,37,114,60
11/11/2016,DurazYouth,39,85,52
11/12/2016,DurazYouth,36,111,43
11/13/2016,DurazYouth,29,97,27
11/14/2016,DurazYouth,49,111,24
11/15/2016,DurazYouth,27,76,23
11/16/2016,DurazYouth,22,23,22
11/17/2016,DurazYouth,13,37,19
11/18/2016,DurazYouth,40,66,34
11/19/2016,DurazYouth,37,58,32
11/20/2016,DurazYouth,19,32,23
11/21/2016,DurazYouth,29,76,52
11/22/2016,DurazYouth,71,153,51
11/23/2016,DurazYouth,53,90,42
11/24/2016,DurazYouth,47,115,43
11/25/2016,DurazYouth,63,181,97
11/26/2016,DurazYouth,39,78,31
11/27/2016,DurazYouth,18,59,13
11/28/2016,DurazYouth,40,121,24
11/29/2016,DurazYouth,19,33,24
11/30/2016,DurazYouth,37,72,35
12/1/2016,DurazYouth,52,74,42
12/2/2016,DurazYouth,95,197,63
12/3/2016,DurazYouth,72,206,106
12/4/2016,DurazYouth,56,169,97
12/5/2016,DurazYouth,62,218,78
12/6/2016,DurazYouth,54,89,76
12/7/2016,DurazYouth,22,61,23
12/8/2016,DurazYouth,35,49,23
12/9/2016,DurazYouth,36,58,43
12/10/2016,DurazYouth,31,89,41
12/11/2016,DurazYouth,29,94,43
12/12/2016,DurazYouth,35,86,41
12/13/2016,DurazYouth,20,37,34
12/14/2016,DurazYouth,44,117,50
12/15/2016,DurazYouth,57,67,57
12/16/2016,DurazYouth,42,67,16
12/17/2016,DurazYouth,69,118,66
12/18/2016,DurazYouth,24,162,51
12/19/2016,DurazYouth,22,99,48
12/20/2016,DurazYouth,27,84,58
12/21/2016,DurazYouth,118,1065,563
12/22/2016,DurazYouth,53,132,49
12/23/2016,DurazYouth,44,166,151
12/24/2016,DurazYouth,66,142,73
12/25/2016,DurazYouth,29,124,60
12/26/2016,DurazYouth,32,167,99
12/27/2016,DurazYouth,37,113,49
12/28/2016,DurazYouth,44,130,62
12/29/2016,DurazYouth,36,70,35
12/30/2016,DurazYouth,50,141,53
12/31/2016,DurazYouth,35,100,62
1/1/2017,DurazYouth,64,249,138
1/2/2017,DurazYouth,47,237,105
1/3/2017,DurazYouth,43,157,101
1/4/2017,DurazYouth,50,182,92
1/5/2017,DurazYouth,43,126,58
1/6/2017,DurazYouth,42,109,65
1/7/2017,DurazYouth,37,77,45
1/8/2017,DurazYouth,25,79,34
1/9/2017,DurazYouth,24,55,30
1/10/2017,DurazYouth,23,86,68
1/11/2017,DurazYouth,23,59,34
1/12/2017,DurazYouth,30,58,40
1/13/2017,DurazYouth,59,131,88
1/14/2017,DurazYouth,124,1008,530
1/15/2017,DurazYouth,183,2567,1281
1/16/2017,DurazYouth,117,858,649
1/17/2017,DurazYouth,107,824,574
1/18/2017,DurazYouth,88,687,384
1/19/2017,DurazYouth,62,319,206
1/20/2017,DurazYouth,82,515,382
1/21/2017,DurazYouth,69,263,214
1/22/2017,DurazYouth,31,241,140
1/23/2017,DurazYouth,26,207,140
1/24/2017,DurazYouth,26,96,88
1/25/2017,DurazYouth,43,411,161
1/26/2017,DurazYouth,118,1853,943
1/27/2017,DurazYouth,96,932,472
1/28/2017,DurazYouth,68,679,473
1/29/2017,DurazYouth,99,1276,842
1/30/2017,DurazYouth,49,530,327
1/31/2017,DurazYouth,27,270,128
2/1/2017,DurazYouth,25,229,121
2/2/2017,DurazYouth,29,237,115
2/3/2017,DurazYouth,67,389,182
2/4/2017,DurazYouth,31,223,89
2/5/2017,DurazYouth,39,270,98
2/6/2017,DurazYouth,24,141,60
2/7/2017,DurazYouth,34,167,73
2/8/2017,DurazYouth,33,183,113
2/9/2017,DurazYouth,78,1229,643
2/10/2017,DurazYouth,87,891,616
2/11/2017,DurazYouth,73,863,533
2/12/2017,DurazYouth,102,1486,888
2/13/2017,DurazYouth,63,664,418
2/14/2017,DurazYouth,112,1482,808
2/15/2017,DurazYouth,66,648,383
2/16/2017,DurazYouth,45,459,298
2/17/2017,DurazYouth,50,416,202
2/18/2017,DurazYouth,40,399,190
2/19/2017,DurazYouth,27,233,108
2/20/2017,DurazYouth,55,560,357
2/21/2017,DurazYouth,73,575,322
2/22/2017,DurazYouth,8,35,39
2/23/2017,DurazYouth,8,26,23
2/24/2017,DurazYouth,24,138,83
2/25/2017,DurazYouth,19,89,51
2/26/2017,DurazYouth,80,495,318
2/27/2017,DurazYouth,38,390,292
2/28/2017,DurazYouth,38,298,160
3/1/2017,DurazYouth,31,260,115
3/2/2017,DurazYouth,23,118,70
3/3/2017,DurazYouth,36,223,150
3/4/2017,DurazYouth,13,39,10
3/5/2017,DurazYouth,21,133,68
3/6/2017,DurazYouth,14,71,45
3/7/2017,DurazYouth,26,193,93
3/8/2017,DurazYouth,25,207,152
3/9/2017,DurazYouth,51,329,139
3/10/2017,DurazYouth,40,223,96
3/11/2017,DurazYouth,30,128,93
3/12/2017,DurazYouth,17,133,96
3/13/2017,DurazYouth,82,721,531
3/14/2017,DurazYouth,56,484,462
3/15/2017,DurazYouth,27,138,71
3/16/2017,DurazYouth,47,318,198
3/17/2017,DurazYouth,44,300,162
3/18/2017,DurazYouth,23,128,73
3/19/2017,DurazYouth,14,77,61
3/20/2017,DurazYouth,40,239,131
3/21/2017,DurazYouth,11,51,57
3/22/2017,DurazYouth,15,39,50
3/23/2017,DurazYouth,16,64,77
3/24/2017,DurazYouth,66,427,307
3/25/2017,DurazYouth,54,518,389
3/26/2017,DurazYouth,33,182,147
3/27/2017,DurazYouth,18,134,137
3/28/2017,DurazYouth,32,144,134
3/29/2017,DurazYouth,13,50,56
3/30/2017,DurazYouth,2,11,6
3/31/2017,DurazYouth,15,49,45
4/1/2017,DurazYouth,12,41,63
4/2/2017,DurazYouth,14,44,47
4/3/2017,DurazYouth,9,50,24
4/4/2017,DurazYouth,8,97,55
4/5/2017,DurazYouth,8,34,19
4/6/2017,DurazYouth,9,40,24
4/7/2017,DurazYouth,18,102,66
4/8/2017,DurazYouth,8,15,18
4/9/2017,DurazYouth,15,81,74
4/10/2017,DurazYouth,8,28,40
4/11/2017,DurazYouth,8,24,17
4/12/2017,DurazYouth,4,18,15
4/13/2017,DurazYouth,7,4,18
4/14/2017,DurazYouth,20,78,66
