"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 27, 2017","20,702.50","20,692.50","20,720.00","20,632.50","-","0.01%"
"Sep 26, 2017","20,700.00","20,707.50","20,747.50","20,610.00","-","-0.08%"
"Sep 25, 2017","20,717.50","20,557.50","20,727.50","20,517.50","-","0.62%"
"Sep 22, 2017","20,590.00","20,405.00","20,637.50","20,327.50","-","1.01%"
"Sep 21, 2017","20,385.00","20,685.00","20,685.00","20,377.50","-","-1.51%"
"Sep 20, 2017","20,697.50","20,682.50","20,772.50","20,642.50","-","0.25%"
"Sep 19, 2017","20,645.00","20,692.50","20,735.00","20,620.00","-","-0.31%"
"Sep 18, 2017","20,710.00","20,560.00","20,732.50","20,560.00","-","0.74%"
"Sep 15, 2017","20,557.50","20,567.50","20,632.50","20,427.50","-","-0.05%"
"Sep 14, 2017","20,567.50","20,597.50","20,675.00","20,532.50","-","-0.13%"
"Sep 13, 2017","20,595.00","20,685.00","20,737.50","20,517.50","-","-0.54%"
"Sep 12, 2017","20,707.50","20,740.00","20,752.50","20,650.00","-","-0.22%"
"Sep 11, 2017","20,752.50","20,517.50","20,822.50","20,517.50","-","1.07%"
"Sep 08, 2017","20,532.50","20,760.00","20,835.00","20,467.50","-","-1.11%"
"Sep 07, 2017","20,762.50","20,777.50","20,790.00","20,685.00","-","-0.11%"
"Sep 06, 2017","20,785.00","20,730.00","20,787.50","20,580.00","-","0.50%"
"Sep 05, 2017","20,682.50","20,777.50","20,792.50","20,670.00","-","-0.47%"
"Sep 04, 2017","20,780.00","20,700.00","20,785.00","20,667.50","-","0.29%"
"Sep 01, 2017","20,720.00","20,630.00","20,777.50","20,630.00","-","0.31%"
"Aug 31, 2017","20,655.00","20,602.50","20,695.00","20,567.50","-","0.08%"
"Aug 30, 2017","20,637.50","20,370.00","20,640.00","20,342.50","-","1.05%"
"Aug 29, 2017","20,422.50","20,390.00","20,675.00","20,370.00","-","0.13%"
"Aug 25, 2017","20,395.00","20,452.50","20,492.50","20,287.50","-","-0.43%"
"Aug 24, 2017","20,482.50","20,502.50","20,555.00","20,385.00","-","-0.18%"
"Aug 23, 2017","20,520.00","20,330.00","20,545.00","20,292.50","-","0.88%"
"Aug 22, 2017","20,340.00","20,470.00","20,497.50","20,260.00","-","-0.77%"
"Aug 21, 2017","20,497.50","20,267.50","20,497.50","20,260.00","-","1.12%"
"Aug 18, 2017","20,270.00","20,212.50","20,340.00","20,132.50","-","0.40%"
"Aug 17, 2017","20,190.00","19,950.00","20,342.50","19,950.00","-","0.71%"
"Aug 16, 2017","20,047.50","19,922.50","20,122.50","19,912.50","-","0.41%"
"Aug 15, 2017","19,965.00","20,332.50","20,367.50","19,147.50","-","-1.72%"
"Aug 14, 2017","20,315.00","20,300.00","20,402.50","20,235.00","-","0.09%"
"Aug 11, 2017","20,297.50","20,352.50","20,385.00","20,192.50","-","-0.15%"
"Aug 10, 2017","20,327.50","20,227.50","20,462.50","20,215.00","-","0.51%"
"Aug 09, 2017","20,225.00","20,337.50","20,492.50","20,212.50","-","-0.39%"
"Aug 08, 2017","20,305.00","20,590.00","20,617.50","20,152.50","-","-1.38%"
"Aug 07, 2017","20,590.00","20,570.00","20,692.50","20,552.50","-","-0.08%"
"Aug 04, 2017","20,607.50","20,660.00","20,790.00","20,525.00","-","-0.22%"
"Aug 03, 2017","20,652.50","20,605.00","20,682.50","20,545.00","-","0.23%"
"Aug 02, 2017","20,605.00","20,510.00","20,615.00","20,387.50","-","0.41%"
"Aug 01, 2017","20,520.00","20,620.00","20,702.50","20,352.50","-","-0.87%"
"Jul 31, 2017","20,700.00","20,752.50","20,860.00","20,635.00","-","0.07%"
"Jul 28, 2017","20,685.00","20,660.00","20,905.00","20,500.00","-","-0.07%"
"Jul 27, 2017","20,700.00","20,342.50","20,767.50","20,342.50","-","1.71%"
"Jul 26, 2017","20,352.50","20,337.50","20,387.50","20,202.50","-","0.04%"
"Jul 25, 2017","20,345.00","20,182.50","20,362.50","20,155.00","-","0.79%"
