Date,Handle,Total Posts,Favorites,Retweets
12/4/2016,COALITION14,41,444,87
12/5/2016,COALITION14,29,314,62
12/6/2016,COALITION14,58,469,96
12/7/2016,COALITION14,31,280,63
12/8/2016,COALITION14,39,396,81
12/9/2016,COALITION14,41,323,96
12/10/2016,COALITION14,28,241,70
12/11/2016,COALITION14,27,243,70
12/12/2016,COALITION14,42,397,69
12/13/2016,COALITION14,42,432,91
12/14/2016,COALITION14,63,451,70
12/15/2016,COALITION14,49,373,63
12/16/2016,COALITION14,51,286,74
12/17/2016,COALITION14,84,431,159
12/18/2016,COALITION14,53,358,94
12/19/2016,COALITION14,32,245,74
12/20/2016,COALITION14,40,283,84
12/21/2016,COALITION14,110,966,549
12/22/2016,COALITION14,46,398,123
12/23/2016,COALITION14,60,497,169
12/24/2016,COALITION14,43,390,116
12/25/2016,COALITION14,37,272,74
12/26/2016,COALITION14,48,442,142
12/27/2016,COALITION14,37,330,94
12/28/2016,COALITION14,56,388,81
12/29/2016,COALITION14,47,303,53
12/30/2016,COALITION14,50,368,79
12/31/2016,COALITION14,40,337,147
1/1/2017,COALITION14,64,535,242
1/2/2017,COALITION14,45,445,120
1/3/2017,COALITION14,40,383,104
1/4/2017,COALITION14,37,352,105
1/5/2017,COALITION14,34,210,83
1/6/2017,COALITION14,37,289,85
1/7/2017,COALITION14,40,298,122
1/8/2017,COALITION14,15,135,46
1/9/2017,COALITION14,40,361,130
1/10/2017,COALITION14,27,179,96
1/11/2017,COALITION14,33,264,39
1/12/2017,COALITION14,36,309,40
1/13/2017,COALITION14,51,410,100
1/14/2017,COALITION14,87,1328,431
1/15/2017,COALITION14,139,2114,927
1/16/2017,COALITION14,100,1119,488
1/17/2017,COALITION14,81,811,365
1/18/2017,COALITION14,78,795,390
1/19/2017,COALITION14,52,461,245
1/20/2017,COALITION14,71,398,258
1/21/2017,COALITION14,45,318,185
1/22/2017,COALITION14,41,358,146
1/23/2017,COALITION14,36,339,153
1/24/2017,COALITION14,34,249,85
1/25/2017,COALITION14,32,270,66
1/26/2017,COALITION14,96,1379,697
1/27/2017,COALITION14,54,680,335
1/28/2017,COALITION14,48,746,352
1/29/2017,COALITION14,73,1062,501
1/30/2017,COALITION14,45,410,163
1/31/2017,COALITION14,27,273,129
2/1/2017,COALITION14,31,304,105
2/2/2017,COALITION14,26,197,94
2/3/2017,COALITION14,51,422,142
2/4/2017,COALITION14,32,256,116
2/5/2017,COALITION14,31,257,85
