Date,Handle,Total Posts,Favorites,Retweets
11/7/2016,realDonaldTrump,13,138553,375613
11/8/2016,realDonaldTrump,13,495778,1141572
11/9/2016,realDonaldTrump,2,219966,715052
11/10/2016,realDonaldTrump,1,37849,145891
11/11/2016,realDonaldTrump,5,199836,851081
11/12/2016,realDonaldTrump,1,43807,172107
11/13/2016,realDonaldTrump,8,149471,715321
11/15/2016,realDonaldTrump,2,72132,260814
11/16/2016,realDonaldTrump,5,108789,404301
11/17/2016,realDonaldTrump,1,17565,82383
11/18/2016,realDonaldTrump,3,87118,348740
11/19/2016,realDonaldTrump,4,87998,362769
11/20/2016,realDonaldTrump,5,73352,322827
11/21/2016,realDonaldTrump,1,34558,86750
11/22/2016,realDonaldTrump,10,123608,531166
11/23/2016,realDonaldTrump,1,23114,114708
11/24/2016,realDonaldTrump,3,106615,425450
11/26/2016,realDonaldTrump,1,79993,175888
11/27/2016,realDonaldTrump,12,191738,707714
11/28/2016,realDonaldTrump,3,57197,214590
11/29/2016,realDonaldTrump,11,177202,649935
11/30/2016,realDonaldTrump,10,123243,501483
12/1/2016,realDonaldTrump,4,33131,189068
12/2/2016,realDonaldTrump,1,14455,62091
12/3/2016,realDonaldTrump,6,89655,350260
12/4/2016,realDonaldTrump,11,135890,544879
12/5/2016,realDonaldTrump,3,61082,235277
12/6/2016,realDonaldTrump,5,86816,320122
12/7/2016,realDonaldTrump,4,31356,147583
12/8/2016,realDonaldTrump,5,46923,207386
12/9/2016,realDonaldTrump,3,19692,85079
12/10/2016,realDonaldTrump,7,74455,303536
12/11/2016,realDonaldTrump,4,34119,181493
12/12/2016,realDonaldTrump,7,104673,386002
12/13/2016,realDonaldTrump,8,91961,377006
12/14/2016,realDonaldTrump,2,19574,85214
12/15/2016,realDonaldTrump,5,64896,253073
12/16/2016,realDonaldTrump,4,55068,207157
12/17/2016,realDonaldTrump,5,43136,182746
12/18/2016,realDonaldTrump,3,55103,216281
12/19/2016,realDonaldTrump,2,79676,285656
12/20/2016,realDonaldTrump,5,56803,264789
12/21/2016,realDonaldTrump,3,39973,172636
12/22/2016,realDonaldTrump,5,64349,261765
12/23/2016,realDonaldTrump,6,106781,379433
12/24/2016,realDonaldTrump,4,72856,288649
12/25/2016,realDonaldTrump,2,75029,311299
12/26/2016,realDonaldTrump,3,60807,251911
12/27/2016,realDonaldTrump,3,46152,202994
12/28/2016,realDonaldTrump,5,106113,401848
12/29/2016,realDonaldTrump,1,9258,38414
12/30/2016,realDonaldTrump,3,53406,172655
12/31/2016,realDonaldTrump,2,125556,354206
1/1/2017,realDonaldTrump,1,27713,111286
1/2/2017,realDonaldTrump,7,97912,402635
1/3/2017,realDonaldTrump,10,120635,492976
