Date,Handle,Total Posts,Favorites,Retweets
2018-12-28,IranNW,13,195,158
2018-12-29,IranNW,13,225,211
2018-12-30,IranNW,17,236,220
2018-12-31,IranNW,22,294,296
2019-01-01,IranNW,13,152,135
2019-01-02,IranNW,34,349,308
2019-01-03,IranNW,14,130,124
2019-01-04,IranNW,14,139,114
2019-01-05,IranNW,15,247,224
2019-01-06,IranNW,22,163,153
2019-01-07,IranNW,11,227,210
2019-01-08,IranNW,18,179,171
2019-01-09,IranNW,17,156,118
2019-01-10,IranNW,16,143,144
2019-01-11,IranNW,11,211,162
2019-01-12,IranNW,14,110,103
2019-01-13,IranNW,18,262,278
2019-01-14,IranNW,15,77,82
2019-01-15,IranNW,24,285,243
2019-01-16,IranNW,11,132,112
2019-01-17,IranNW,22,234,235
2019-01-18,IranNW,15,122,133
2019-01-19,IranNW,12,131,133
2019-01-20,IranNW,25,176,173
2019-01-21,IranNW,14,134,152
2019-01-22,IranNW,10,116,126
2019-01-23,IranNW,18,107,133
2019-01-24,IranNW,37,503,435
2019-01-25,IranNW,13,169,165
2019-01-26,IranNW,12,133,130
2019-01-27,IranNW,20,251,243
2019-01-28,IranNW,15,232,190
2019-01-29,IranNW,11,110,108
2019-01-30,IranNW,11,91,94
2019-01-31,IranNW,19,181,163
2019-02-01,IranNW,20,305,310
2019-02-02,IranNW,12,227,211
2019-02-03,IranNW,11,200,196
2019-02-04,IranNW,22,263,241
2019-02-05,IranNW,8,115,98
2019-02-06,IranNW,18,122,110
2019-02-07,IranNW,3,71,75
2019-02-08,IranNW,10,69,65
2019-02-09,IranNW,14,90,101
2019-02-10,IranNW,15,88,77
2019-02-11,IranNW,28,203,252
2019-02-12,IranNW,17,205,256
2019-02-13,IranNW,35,379,413
2019-02-14,IranNW,17,145,133
2019-02-15,IranNW,8,117,131
2019-02-16,IranNW,7,49,54
2019-02-17,IranNW,15,151,162
2019-02-18,IranNW,4,98,79
2019-02-19,IranNW,9,95,107
2019-02-20,IranNW,7,141,132
2019-02-21,IranNW,18,163,138
2019-02-22,IranNW,20,160,168
2019-02-23,IranNW,15,208,179
2019-02-24,IranNW,11,158,152
2019-02-25,IranNW,23,206,211
2019-02-26,IranNW,14,97,113
2019-02-27,IranNW,10,102,84
2019-02-28,IranNW,16,281,264
2019-03-01,IranNW,7,1242,922
2019-03-02,IranNW,18,225,196
2019-03-03,IranNW,9,272,246
2019-03-04,IranNW,19,215,218
2019-03-05,IranNW,25,330,313
2019-03-06,IranNW,8,207,179
2019-03-07,IranNW,18,137,144
2019-03-08,IranNW,11,110,126
2019-03-09,IranNW,8,69,65
2019-03-10,IranNW,5,97,116
2019-03-11,IranNW,6,77,68
2019-03-12,IranNW,6,70,75
2019-03-13,IranNW,9,156,132
2019-03-14,IranNW,8,64,69
2019-03-15,IranNW,7,83,68
2019-03-16,IranNW,8,58,65
2019-03-17,IranNW,15,184,167
2019-03-18,IranNW,5,125,101
2019-03-19,IranNW,19,355,358
2019-03-20,IranNW,2,57,60
2019-03-21,IranNW,3,52,45
2019-03-22,IranNW,2,93,71
2019-03-23,IranNW,4,35,29
2019-03-24,IranNW,5,76,66
2019-03-25,IranNW,48,694,545
2019-03-26,IranNW,48,490,410
2019-03-27,IranNW,22,348,263
2019-03-28,IranNW,1,15,11
2019-03-29,IranNW,15,407,436
2019-03-30,IranNW,4,124,96
2019-03-31,IranNW,17,243,166
2019-04-01,IranNW,22,393,259
2019-04-02,IranNW,22,260,232
2019-04-03,IranNW,14,259,223
2019-04-04,IranNW,5,127,96
2019-04-05,IranNW,13,178,119
2019-04-06,IranNW,17,217,177
2019-04-07,IranNW,14,273,238
2019-04-08,IranNW,32,398,401
2019-04-09,IranNW,25,225,204
2019-04-10,IranNW,10,238,179
2019-04-11,IranNW,13,319,248
2019-04-12,IranNW,17,393,354
2019-04-13,IranNW,16,436,356
2019-04-14,IranNW,12,224,161
2019-04-15,IranNW,9,196,169
2019-04-16,IranNW,21,285,286
2019-04-17,IranNW,17,234,204
2019-04-18,IranNW,16,347,297
2019-04-19,IranNW,19,385,339
2019-04-20,IranNW,15,301,306
2019-04-21,IranNW,10,283,227
2019-04-22,IranNW,4,87,91
2019-04-23,IranNW,11,225,231
2019-04-24,IranNW,13,330,278
2019-04-25,IranNW,9,207,211
2019-04-26,IranNW,7,181,139
2019-04-27,IranNW,9,166,132
2019-04-28,IranNW,10,231,196
2019-04-29,IranNW,13,252,232
2019-04-30,IranNW,16,263,237
2019-05-01,IranNW,16,281,259
2019-05-02,IranNW,13,319,275
2019-05-03,IranNW,6,89,79
2019-05-04,IranNW,9,352,277
2019-05-05,IranNW,6,151,117
2019-05-06,IranNW,9,173,144
2019-05-07,IranNW,3,47,33
2019-05-08,IranNW,13,214,200
2019-05-09,IranNW,13,134,120
2019-05-10,IranNW,7,110,78
2019-05-11,IranNW,8,117,114
2019-05-12,IranNW,11,199,170
2019-05-13,IranNW,11,248,249
2019-05-14,IranNW,16,356,281
2019-05-15,IranNW,10,133,111
2019-05-16,IranNW,21,321,256
2019-05-17,IranNW,7,245,196
2019-05-18,IranNW,8,191,151
2019-05-19,IranNW,12,279,232
2019-05-20,IranNW,20,388,307
2019-05-21,IranNW,15,304,286
2019-05-22,IranNW,9,216,154
2019-05-23,IranNW,7,174,170
2019-05-24,IranNW,5,67,56
2019-05-25,IranNW,3,54,63
2019-05-26,IranNW,12,282,244
2019-05-27,IranNW,7,179,137
2019-05-28,IranNW,2,47,37
2019-05-29,IranNW,18,182,148
2019-05-30,IranNW,14,203,183
2019-05-31,IranNW,16,278,246
2019-06-01,IranNW,10,122,91
2019-06-02,IranNW,11,201,184
2019-06-03,IranNW,4,75,63
2019-06-04,IranNW,4,75,100
2019-06-05,IranNW,14,249,197
2019-06-06,IranNW,7,109,95
2019-06-07,IranNW,5,96,86
2019-06-08,IranNW,11,218,199
2019-06-09,IranNW,13,172,139
2019-06-10,IranNW,4,107,90
2019-06-11,IranNW,13,228,207
2019-06-12,IranNW,6,59,58
2019-06-13,IranNW,13,114,86
2019-06-14,IranNW,31,255,250
2019-06-15,IranNW,11,150,151
2019-06-16,IranNW,9,121,119
2019-06-17,IranNW,10,97,101
2019-06-18,IranNW,11,178,165
2019-06-19,IranNW,11,113,138
2019-06-20,IranNW,12,242,203
2019-06-21,IranNW,8,71,100
2019-06-22,IranNW,9,142,118
2019-06-23,IranNW,11,183,157
2019-06-24,IranNW,17,261,254
2019-06-25,IranNW,8,90,90
2019-06-26,IranNW,4,55,55
2019-06-27,IranNW,7,207,192
2019-06-28,IranNW,7,85,83
2019-06-29,IranNW,14,165,139
2019-06-30,IranNW,5,151,138
2019-07-01,IranNW,1,3,2
2019-07-02,IranNW,4,88,93
2019-07-03,IranNW,10,221,215
2019-07-04,IranNW,1,30,27
2019-07-05,IranNW,2,16,17
2019-07-06,IranNW,5,81,65
2019-07-07,IranNW,3,40,32
2019-07-08,IranNW,8,156,138
2019-07-09,IranNW,6,108,92
2019-07-11,IranNW,19,160,116
