"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 31, 2018","1,314.73","1,312.90","1,315.83","1,311.34","8.14M","0.14%"
"Oct 30, 2018","1,312.90","1,315.04","1,315.69","1,312.09","6.81M","-0.16%"
"Oct 29, 2018","1,315.04","1,318.87","1,318.87","1,315.04","6.20M","-0.29%"
"Oct 28, 2018","1,318.87","1,315.53","1,318.87","1,314.81","1.31M","0.25%"
"Oct 25, 2018","1,315.53","1,316.38","1,316.39","1,315.24","9.06M","-0.06%"
"Oct 24, 2018","1,316.38","1,321.16","1,321.16","1,316.38","2.51M","-0.36%"
"Oct 23, 2018","1,321.16","1,322.81","1,324.86","1,319.81","962.86K","-0.11%"
"Oct 22, 2018","1,322.63","1,322.06","1,322.63","1,320.02","2.92M","0.04%"
"Oct 21, 2018","1,322.06","1,323.45","1,323.45","1,320.77","1.48M","-0.11%"
"Oct 18, 2018","1,323.45","1,316.65","1,323.57","1,316.38","1.58M","0.78%"
"Oct 17, 2018","1,313.22","1,310.90","1,314.36","1,308.87","1.80M","0.12%"
