Date,Handle,Total Posts,Favorites,Retweets
8/10/2017,netanyahu,1,112,714
8/11/2017,netanyahu,4,559,3419
8/13/2017,netanyahu,2,301,1439
8/14/2017,netanyahu,1,171,943
8/15/2017,netanyahu,2,6287,21320
8/16/2017,netanyahu,1,184,1142
8/17/2017,netanyahu,6,2596,10659
8/18/2017,netanyahu,1,298,1288
8/21/2017,netanyahu,1,273,1590
8/22/2017,netanyahu,1,155,802
8/23/2017,netanyahu,4,1116,4823
8/24/2017,netanyahu,2,592,2416
8/25/2017,netanyahu,2,462,2364
8/26/2017,netanyahu,1,1730,7951
8/27/2017,netanyahu,2,790,3381
8/28/2017,netanyahu,3,1038,4572
8/29/2017,netanyahu,2,657,2638
8/30/2017,netanyahu,1,169,943
8/31/2017,netanyahu,1,119,745
9/1/2017,netanyahu,2,444,2455
9/2/2017,netanyahu,1,139,989
9/3/2017,netanyahu,1,10292,15031
9/4/2017,netanyahu,2,403,2042
9/5/2017,netanyahu,1,152,828
9/6/2017,netanyahu,3,387,2123
9/7/2017,netanyahu,3,543,2597
9/8/2017,netanyahu,1,71,396
9/10/2017,netanyahu,4,6050,20481
9/11/2017,netanyahu,4,6247,22227
9/12/2017,netanyahu,7,3988,13822
9/13/2017,netanyahu,3,490,2574
9/14/2017,netanyahu,7,1277,5895
9/15/2017,netanyahu,8,1726,7612
9/16/2017,netanyahu,1,532,1811
9/18/2017,netanyahu,4,14822,44796
9/19/2017,netanyahu,22,47586,141906
9/20/2017,netanyahu,3,4033,15019
9/23/2017,netanyahu,3,1667,6725
9/24/2017,netanyahu,1,696,3063
9/25/2017,netanyahu,1,200,1238
9/26/2017,netanyahu,1,241,1081
9/28/2017,netanyahu,1,227,1247
9/29/2017,netanyahu,1,1001,4259
10/1/2017,netanyahu,3,229,1874
10/2/2017,netanyahu,4,11131,41903
10/3/2017,netanyahu,6,2237,10332
10/4/2017,netanyahu,1,351,1713
10/5/2017,netanyahu,1,244,1316
10/9/2017,netanyahu,2,507,2862
10/10/2017,netanyahu,2,222,1449
10/11/2017,netanyahu,1,341,3080
10/12/2017,netanyahu,6,11509,33091
10/13/2017,netanyahu,1,1346,4388
10/14/2017,netanyahu,2,14043,43035
10/15/2017,netanyahu,2,458,2261
10/16/2017,netanyahu,2,447,2079
10/17/2017,netanyahu,4,4334,11650
10/19/2017,netanyahu,4,11282,33830
10/20/2017,netanyahu,2,2804,5608
10/22/2017,netanyahu,1,128,793
10/23/2017,netanyahu,4,698,4557
10/24/2017,netanyahu,2,344,1822
10/25/2017,netanyahu,2,361,2753
10/26/2017,netanyahu,2,577,2790
10/27/2017,netanyahu,2,326,1914
10/28/2017,netanyahu,1,136,819
10/29/2017,netanyahu,2,228,1553
10/30/2017,netanyahu,6,801,4285
10/31/2017,netanyahu,12,2436,11542
11/1/2017,netanyahu,4,2661,10043
11/2/2017,netanyahu,5,957,4452
11/3/2017,netanyahu,4,1121,5321
11/4/2017,netanyahu,4,3608,8018
11/5/2017,netanyahu,6,6103,22940
11/6/2017,netanyahu,4,3197,9964
11/7/2017,netanyahu,6,3469,18197
11/8/2017,netanyahu,4,1121,6716
11/9/2017,netanyahu,2,384,2687
11/11/2017,netanyahu,1,332,1719
11/12/2017,netanyahu,3,378,2279
11/13/2017,netanyahu,3,476,2425
11/14/2017,netanyahu,3,987,5134
11/15/2017,netanyahu,1,177,946
11/16/2017,netanyahu,2,332,1916
11/19/2017,netanyahu,4,759,3981
11/20/2017,netanyahu,2,785,3335
11/21/2017,netanyahu,4,634,3280
11/22/2017,netanyahu,2,379,1928
11/23/2017,netanyahu,2,303,1618
11/25/2017,netanyahu,1,164,998
11/26/2017,netanyahu,5,603,4130
11/27/2017,netanyahu,2,338,1791
11/28/2017,netanyahu,9,5145,15294
11/29/2017,netanyahu,6,1405,5887
11/30/2017,netanyahu,3,393,2615
12/2/2017,netanyahu,1,379,1626
12/3/2017,netanyahu,2,536,2456
12/4/2017,netanyahu,3,473,2410
12/6/2017,netanyahu,3,24111,64121
12/7/2017,netanyahu,1,447,2173
12/9/2017,netanyahu,1,467,2401
12/10/2017,netanyahu,2,4227,13043
12/11/2017,netanyahu,2,642,2564
12/12/2017,netanyahu,2,3464,12748
12/14/2017,netanyahu,2,363,2245
12/15/2017,netanyahu,2,482,3372
12/18/2017,netanyahu,2,7715,23354
12/19/2017,netanyahu,1,234,1375
12/20/2017,netanyahu,1,150,1093
12/21/2017,netanyahu,2,11068,32310
12/24/2017,netanyahu,2,23904,70058
12/25/2017,netanyahu,2,862,4107
12/27/2017,netanyahu,1,587,3036
12/28/2017,netanyahu,2,1903,8198
12/31/2017,netanyahu,2,758,3763
1/1/2018,netanyahu,3,10563,27958
1/3/2018,netanyahu,2,545,3079
1/9/2018,netanyahu,1,321,2125
1/14/2018,netanyahu,6,28318,86628
1/15/2018,netanyahu,8,14662,54363
1/16/2018,netanyahu,4,7107,37127
1/17/2018,netanyahu,5,9361,37638
1/18/2018,netanyahu,3,17011,55870
1/19/2018,netanyahu,1,8935,34227
1/22/2018,netanyahu,4,10553,48779
1/23/2018,netanyahu,3,2937,13646
1/24/2018,netanyahu,7,1362,8323
1/25/2018,netanyahu,3,6437,22607
1/26/2018,netanyahu,1,457,2747
1/27/2018,netanyahu,1,461,2721
1/28/2018,netanyahu,1,384,2908
1/29/2018,netanyahu,2,841,5155
1/31/2018,netanyahu,1,214,1641
2/1/2018,netanyahu,2,280,2189
2/2/2018,netanyahu,1,377,2232
2/4/2018,netanyahu,1,277,1736
2/6/2018,netanyahu,5,905,5430
2/7/2018,netanyahu,3,533,3117
2/8/2018,netanyahu,1,173,1050
2/10/2018,netanyahu,2,4419,12954
2/11/2018,netanyahu,2,533,3085
2/12/2018,netanyahu,2,385,2160
2/13/2018,netanyahu,1,205,1176
2/14/2018,netanyahu,1,218,1305
2/15/2018,netanyahu,2,3961,14748
2/16/2018,netanyahu,2,351,2334
2/17/2018,netanyahu,2,432,2567
2/18/2018,netanyahu,3,1198,5457
2/19/2018,netanyahu,1,325,1924
2/20/2018,netanyahu,1,1359,3057
2/21/2018,netanyahu,2,453,2931
2/22/2018,netanyahu,1,461,2020
2/23/2018,netanyahu,1,233,1664
2/24/2018,netanyahu,2,4018,14058
2/25/2018,netanyahu,2,422,2392
2/26/2018,netanyahu,1,213,1482
3/1/2018,netanyahu,2,824,4603
3/3/2018,netanyahu,1,213,1481
3/4/2018,netanyahu,4,2983,15077
3/5/2018,netanyahu,3,4064,17125
3/6/2018,netanyahu,6,4141,15050
3/7/2018,netanyahu,3,695,4069
3/8/2018,netanyahu,3,3584,11117
3/9/2018,netanyahu,2,535,3224
3/12/2018,netanyahu,1,335,2591
3/13/2018,netanyahu,2,527,3008
3/15/2018,netanyahu,2,471,2203
3/16/2018,netanyahu,1,207,1541
3/18/2018,netanyahu,2,648,3299
3/19/2018,netanyahu,3,1604,6372
3/20/2018,netanyahu,5,791,5131
3/21/2018,netanyahu,1,191,1264
3/22/2018,netanyahu,1,72,485
3/23/2018,netanyahu,2,350,2225
3/24/2018,netanyahu,1,175,1194
3/25/2018,netanyahu,1,167,1128
3/26/2018,netanyahu,3,692,3715
3/27/2018,netanyahu,1,459,3500
3/29/2018,netanyahu,1,609,3230
3/31/2018,netanyahu,2,631,4292
4/1/2018,netanyahu,3,967,6887
4/2/2018,netanyahu,1,157,1096
4/3/2018,netanyahu,1,176,1085
4/4/2018,netanyahu,7,2563,12160
4/7/2018,netanyahu,2,277,2201
4/9/2018,netanyahu,3,1083,4820
4/10/2018,netanyahu,1,110,749
4/11/2018,netanyahu,3,590,2959
4/13/2018,netanyahu,2,404,2457
