Date,Handle,Total Posts,Favorites,Retweets
11/4/2018,USEmbassyManama,1,0,0
11/5/2018,USEmbassyManama,3,0,0
11/7/2018,USEmbassyManama,1,0,0
11/13/2018,USEmbassyManama,2,0,0
11/14/2018,USEmbassyManama,2,1,6
11/15/2018,USEmbassyManama,3,1,3
11/16/2018,USEmbassyManama,1,1,0
11/18/2018,USEmbassyManama,1,0,1
11/19/2018,USEmbassyManama,1,1,1
11/20/2018,USEmbassyManama,2,1,4
11/25/2018,USEmbassyManama,2,0,2
11/26/2018,USEmbassyManama,1,1,0
11/27/2018,USEmbassyManama,2,1,1
11/28/2018,USEmbassyManama,1,0,0
11/29/2018,USEmbassyManama,2,0,1
11/30/2018,USEmbassyManama,3,1,1
12/1/2018,USEmbassyManama,3,0,1
12/3/2018,USEmbassyManama,3,1,1
12/6/2018,USEmbassyManama,2,0,0
12/7/2018,USEmbassyManama,3,0,1
12/8/2018,USEmbassyManama,3,0,2
12/9/2018,USEmbassyManama,6,1,1
12/13/2018,USEmbassyManama,2,2,5
12/14/2018,USEmbassyManama,1,5,12
1/6/2019,USEmbassyManama,1,1,6
1/31/2019,USEmbassyManama,3,0,0
2/4/2019,USEmbassyManama,1,0,1
2/5/2019,USEmbassyManama,1,1,1
2/6/2019,USEmbassyManama,2,1,0
2/10/2019,USEmbassyManama,1,0,0
2/11/2019,USEmbassyManama,3,0,1
2/12/2019,USEmbassyManama,1,0,4
2/13/2019,USEmbassyManama,3,2,3
2/18/2019,USEmbassyManama,1,1,2
2/19/2019,USEmbassyManama,1,0,0
2/21/2019,USEmbassyManama,3,1,1
2/22/2019,USEmbassyManama,1,1,3
2/23/2019,USEmbassyManama,1,1,0
2/24/2019,USEmbassyManama,1,0,1
2/28/2019,USEmbassyManama,8,6,6
3/4/2019,USEmbassyManama,1,0,2
3/7/2019,USEmbassyManama,1,0,1
3/10/2019,USEmbassyManama,4,0,1
3/14/2019,USEmbassyManama,1,1,1
3/15/2019,USEmbassyManama,1,0,0
3/18/2019,USEmbassyManama,5,0,2
3/20/2019,USEmbassyManama,1,0,1
3/21/2019,USEmbassyManama,1,0,0
3/24/2019,USEmbassyManama,2,0,1
3/25/2019,USEmbassyManama,5,3,10
