"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 20, 2018","2,044.00","2,046.50","2,046.50","2,018.25","-","1.28%"
"Aug 17, 2018","2,018.25","2,023.75","2,038.00","2,020.25","-","-0.97%"
"Aug 16, 2018","2,038.00","2,039.00","2,039.00","2,015.50","-","1.12%"
"Aug 15, 2018","2,015.50","2,019.25","2,064.00","2,017.36","-","-2.35%"
"Aug 14, 2018","2,064.00","2,069.25","2,082.50","2,062.95","-","-0.89%"
"Aug 13, 2018","2,082.50","2,083.25","2,106.00","2,080.84","-","-0.26%"
"Aug 10, 2018","2,088.00","2,066.00","2,089.25","2,062.25","-","1.25%"
"Aug 09, 2018","2,062.25","2,053.00","2,087.75","2,053.00","0.22K","-1.22%"
"Aug 08, 2018","2,087.75","2,084.75","2,091.13","2,017.25","0.03K","3.49%"
"Aug 07, 2018","2,017.25","2,014.50","2,020.50","2,014.50","-","-0.16%"
"Aug 06, 2018","2,020.50","2,028.75","2,028.75","2,022.35","-","0.66%"
"Aug 03, 2018","2,007.25","2,008.50","2,021.50","2,007.50","-","-0.40%"
"Aug 02, 2018","2,015.25","2,022.25","2,022.25","2,019.63","-","-1.02%"
"Aug 01, 2018","2,036.00","2,040.75","2,067.25","2,038.50","-","-1.51%"
"Jul 31, 2018","2,067.25","2,066.25","2,080.50","2,066.25","-","-0.64%"
"Jul 30, 2018","2,080.50","2,065.75","2,081.25","2,058.50","-","1.07%"
"Jul 27, 2018","2,058.50","2,040.00","2,040.00","2,040.00","-","0.27%"
"Jul 26, 2018","2,053.00","2,051.25","2,051.25","2,051.25","-","0.27%"
"Jul 25, 2018","2,047.50","2,049.25","2,049.25","2,049.25","-","-1.18%"
"Jul 24, 2018","2,072.00","2,069.25","2,069.25","2,069.25","-","0.69%"
"Jul 23, 2018","2,057.75","2,061.25","2,061.25","2,061.25","-","1.67%"
"Jul 20, 2018","2,024.00","2,029.25","2,029.25","2,029.25","-","1.87%"
"Jul 19, 2018","1,986.75","1,990.25","1,990.25","1,990.25","-","-1.24%"
"Jul 18, 2018","2,011.75","2,020.75","2,020.75","2,011.25","-","-0.24%"
"Jul 17, 2018","2,016.50","2,017.00","2,017.00","2,017.00","-","-1.13%"
"Jul 16, 2018","2,039.50","2,039.50","2,039.50","2,039.50","-","-1.32%"
"Jul 13, 2018","2,066.75","2,088.50","2,088.50","2,088.50","-","-1.24%"
"Jul 12, 2018","2,092.75","2,081.25","2,081.25","2,081.25","-","-0.37%"
"Jul 11, 2018","2,100.50","2,089.50","2,089.50","2,089.50","-","-0.78%"
"Jul 10, 2018","2,117.00","2,115.75","2,115.75","2,115.75","0.06K","-1.37%"
"Jul 09, 2018","2,146.50","2,135.00","2,151.75","2,135.00","-","1.67%"
"Jul 06, 2018","2,111.25","2,112.00","2,112.00","2,112.00","-","0.30%"
"Jul 05, 2018","2,105.00","2,108.25","2,108.25","2,108.25","-","-0.61%"
"Jul 04, 2018","2,118.00","2,126.25","2,126.25","2,126.25","-","0.59%"
"Jul 03, 2018","2,105.50","2,105.50","2,105.50","2,105.50","-","-1.15%"
"Jul 02, 2018","2,130.00","2,130.00","2,130.00","2,130.00","-","-1.57%"
"Jun 29, 2018","2,164.00","2,175.00","2,194.50","2,155.75","0.48K","-0.79%"
"Jun 28, 2018","2,181.25","2,175.00","2,175.00","2,175.00","-","-0.81%"
"Jun 27, 2018","2,199.00","2,187.50","2,187.50","2,187.50","-","0.98%"
"Jun 26, 2018","2,177.75","2,211.25","2,211.25","2,211.25","-","0.17%"
"Jun 25, 2018","2,174.00","2,168.75","2,168.75","2,168.75","-","-0.88%"
"Jun 22, 2018","2,193.25","2,192.50","2,192.50","2,192.50","-","-0.08%"
"Jun 21, 2018","2,195.00","2,205.00","2,205.00","2,205.00","-","0.57%"
"Jun 20, 2018","2,182.50","2,186.50","2,186.50","2,186.50","-","-0.22%"
"Jun 19, 2018","2,187.25","2,196.25","2,196.25","2,196.25","-","-2.28%"
"Jun 18, 2018","2,238.25","2,248.00","2,248.00","2,248.00","-","1.46%"
"Jun 15, 2018","2,206.00","2,219.50","2,219.50","2,219.50","-","-2.55%"
"Jun 14, 2018","2,263.75","2,263.00","2,263.00","2,263.00","-","-0.94%"
"Jun 13, 2018","2,285.25","2,284.00","2,284.00","2,284.00","-","-1.03%"
"Jun 12, 2018","2,309.00","2,301.00","2,301.00","2,301.00","-","0.04%"
"Jun 11, 2018","2,308.00","2,312.00","2,312.00","2,312.00","-","0.26%"
"Jun 08, 2018","2,302.00","2,308.75","2,308.75","2,308.75","-","-0.31%"
"Jun 07, 2018","2,309.25","2,287.50","2,318.50","2,287.50","-","-1.78%"
