"ORIGIN_AIRPORT_ID","DEST_AIRPORT_ID",
11193,14100,
11193,14107,
11193,14512,
11193,14747,
11193,15304,
11193,11292,
11193,13342,
11193,14869,
11193,15016,
11193,15370,
11193,10792,
11193,11618,
11193,12264,
11193,10529,
11193,11292,
11193,11433,
11193,11618,
11193,13930,
11193,14492,
11193,15016,
11193,12264,
11193,13930,
11193,15618,
11193,10397,
11193,10423,
11193,11292,
11193,11697,
11193,12451,
11193,12889,
11193,12892,
11193,12953,
11193,13204,
11193,13303,
11193,13495,
11193,14100,
11193,14107,
11193,14635,
11193,14771,
11193,14986,
11193,15304,
11193,10299,
11193,11298,
11193,11433,
11193,11618,
11193,11995,
11193,12478,
11193,12892,
11193,13204,
11193,13303,
11193,13487,
11193,13930,
11193,14771,
11193,14869,
11193,10299,
11193,10397,
11193,10423,
11193,11193,
11193,11298,
11193,12173,
11193,13303,
11193,13587,
11193,13930,
11193,14107,
11193,10397,
11193,10423,
11193,10529,
11193,10721,
11193,10821,
11193,11057,
11193,11298,
11193,11433,
11193,11618,
11193,12266,
11193,12478,
11193,12953,
11193,13198,
11193,13487,
11193,13930,
11193,14100,
11193,14492,
11193,10529,
11193,11898,
11193,10713,
11193,11292,
11193,13930,
11193,14771,
11193,11298,
11193,12478,
11193,12953,
11193,13303,
11193,13930,
11193,11057,
11193,11278,
11193,14100,
11193,11292,
11193,12266,
11193,13930,
11193,12264,
11193,12266,
11193,11292,
11193,11618,
11193,12266,
11193,13303,
11193,13930,
11193,14100,
11193,10529,
11193,13342,
11193,13487,
11193,14100,
11193,11057,
11193,14843,
11193,10135,
11193,10821,
11193,10821,
11193,11057,
11193,11298,
11193,12206,
11193,12206,
11193,12266,
11193,12478,
11193,12892,
11193,13204,
11193,13295,
11193,13303,
11193,13891,
11193,14100,
11193,14730,
11193,14747,
11193,15842,
11193,10781,
11193,10994,
11193,11111,
11193,15096,
11193,11298,
11193,14100,
11193,10397,
11193,10721,
11193,11278,
11193,11292,
11193,11697,
11193,12889,
11193,12892,
11193,12953,
11193,13204,
11193,13487,
11193,13796,
11193,13930,
11193,14107,
11193,14122,
11193,14635,
11193,14747,
11193,14771,
11193,14869,
11193,15304,
11193,11618,
11193,12266,
11193,13930,
11193,10423,
11193,10466,
11193,10994,
11193,11618,
11193,11697,
11193,12451,
11193,12889,
11193,12892,
11193,13244,
11193,13495,
11193,14027,
11193,14082,
11193,14092,
11193,14112,
11193,14685,
11193,14761,
11193,14986,
11193,15304,
11193,15624,
11197,11298,
11198,11050,
11198,13964,
11198,14057,
11203,10141,
11203,12492,
11203,15249,
11203,10408,
11203,13930,
11203,11433,
11203,13487,
11203,13930,
11203,10590,
11214,11630,
11227,10551,
11227,13894,
11227,10551,
11227,12779,
11227,12851,
11227,13894,
11227,10551,
11227,10551,
11227,12779,
11227,12851,
11233,11298,
11233,11122,
11233,11563,
11233,10849,
11241,10551,
11245,15236,
11245,15236,
11252,11057,
11252,12953,
11252,11973,
11252,13244,
11252,10397,
11259,10140,
11259,10257,
11259,10279,
11259,10397,
11259,10423,
11259,10529,
11259,10599,
11259,10693,
11259,10713,
11259,10721,
11259,10792,
11259,10800,
11259,10821,
11259,10821,
11259,10994,
11259,11042,
11259,11057,
11259,11066,
11259,11140,
11259,11193,
11259,11278,
11259,11292,
11259,11423,
11259,11433,
11259,11481,
11259,11540,
11259,11697,
11259,11884,
11259,11986,
11259,11996,
11259,12191,
11259,12206,
11259,12339,
11259,12391,
11259,12451,
11259,12889,
11259,12892,
11259,12896,
11259,12953,
11259,12992,
11259,13158,
11259,13198,
11259,13204,
11259,13232,
11259,13244,
11259,13244,
11259,13296,
11259,13342,
11259,13487,
11259,13495,
11259,13796,
11259,13851,
11259,13871,
11259,13891,
11259,14057,
11259,14100,
11259,14107,
11259,14122,
11259,14193,
11259,14307,
11259,14321,
11259,14492,
11259,14524,
11259,14570,
11259,14576,
11259,14635,
11259,14679,
11259,14683,
11259,14730,
11259,14747,
11259,14771,
11259,14831,
11259,14843,
11259,14869,
11259,14893,
11259,14908,
11259,15016,
11259,15304,
11259,15370,
11259,15376,
11259,13487,
11259,13930,
11259,12264,
11259,14570,
11259,15167,
11259,15618,
11259,12892,
11259,14057,
11259,14747,
11259,12892,
11259,14057,
11259,14679,
11259,14747,
11259,14771,
11259,14831,
11259,10599,
11259,13495,
11259,11292,
11259,11637,
11259,12889,
11259,13930,
11259,15016,
11259,10397,
11259,11042,
11259,12197,
11259,12264,
11259,13204,
11259,13244,
11259,14683,
11259,14869,
11259,14092,
11267,12278,
11267,11423,
11267,13303,
11267,11618,
11267,12264,
11267,12264,
11267,13930,
11267,11433,
11267,13487,
11267,10529,
11267,13930,
11267,11298,
11267,13930,
11267,11057,
11267,11278,
11267,11298,
11267,12953,
11267,14100,
11267,11109,
11267,11292,
11267,11433,
11267,13487,
11267,13930,
11267,12266,
11267,11618,
11267,14100,
11267,13198,
11267,11973,
11267,15323,
11267,10397,
11267,11618,
11267,13930,
11267,14082,
11274,13930,
11274,11973,
11278,10140,
11278,10279,
11278,10397,
11278,10423,
11278,10693,
11278,10800,
11278,10994,
11278,11042,
11278,11066,
11278,11259,
11278,11292,
11278,11433,
11278,11540,
11278,11697,
11278,11884,
11278,11986,
11278,11996,
11278,12191,
11278,12889,
11278,12892,
11278,12992,
11278,13158,
11278,13198,
11278,13204,
11278,13232,
11278,13244,
11278,13342,
11278,13495,
11278,13796,
11278,13851,
11278,13871,
11278,13891,
11278,14107,
11278,14193,
11278,14307,
11278,14635,
11278,14679,
11278,14683,
11278,14730,
11278,14831,
11278,14869,
11278,14893,
11278,14908,
11278,15016,
11278,15304,
11278,15370,
11278,15376,
11278,10721,
11278,11697,
11278,13204,
11278,14027,
11278,14635,
11278,14843,
11278,11042,
11278,11618,
11278,14576,
11278,14492,
11278,11292,
11278,12478,
11278,14492,
11278,12892,
11278,14057,
11278,14747,
11278,14771,
11278,10257,
11278,10397,
11278,11292,
11278,11618,
11278,12266,
11278,12892,
11278,13487,
11278,13930,
11278,14027,
11278,14679,
11278,14683,
11278,14771,
11278,10693,
11278,12992,
11278,14193,
11278,15919,
11278,10257,
11278,10529,
11278,10581,
11278,10599,
11278,10792,
11278,10868,
11278,10874,
11278,10980,
11278,10994,
11278,11042,
11278,11146,
11278,11193,
11278,11267,
11278,11986,
11278,11995,
11278,11996,
11278,12197,
11278,12217,
11278,12323,
11278,12339,
11278,12448,
11278,12451,
11278,12884,
11278,13198,
11278,13244,
11278,13277,
11278,13296,
11278,13577,
11278,13931,
11278,14100,
11278,14122,
11278,14193,
11278,14307,
11278,14492,
11278,14576,
11278,14685,
11278,14696,
11278,14730,
11278,15016,
11278,15096,
11278,15249,
11278,15412,
11278,15624,
11278,12478,
11278,13930,
11278,12266,
11278,10397,
11278,10529,
11278,10693,
11278,10721,
11278,10785,
11278,10994,
11278,11057,
11278,11066,
11278,11423,
11278,11433,
11278,11618,
11278,11624,
11278,12217,
11278,12266,
11278,12339,
11278,12451,
11278,12478,
11278,12945,
11278,12953,
11278,13198,
11278,13244,
11278,13296,
11278,13485,
11278,13487,
11278,13495,
11278,13577,
11278,13851,
11278,13871,
11278,13930,
11278,14027,
11278,14100,
11278,14122,
11278,14193,
11278,14307,
11278,14321,
11278,14492,
11278,14730,
11278,14986,
11278,15016,
11278,15096,
11278,15304,
11278,11973,
11278,12197,
11278,13487,
11278,15016,
11278,10257,
11278,10599,
11278,10994,
11278,11996,
11278,13296,
11278,14321,
11278,14576,
11278,15096,
11278,10397,
11278,10693,
11278,10721,
11278,11057,
11278,11298,
11278,12478,
11278,12889,
11278,12892,
11278,12953,
11278,13204,
11278,13244,
11278,13303,
11278,13485,
11278,13487,
11278,13930,
11278,14027,
11278,14027,
11278,14100,
11278,14107,
11278,14122,
11278,14492,
11278,14635,
11278,15304,
11278,10397,
11278,10469,
11278,11193,
11278,11433,
11278,12478,
11278,12892,
11278,13487,
11278,14869,
11278,11042,
11278,11618,
11278,13930,
11283,11292,
11288,13930,
11288,15016,
11292,10140,
11292,10257,
11292,10279,
11292,10397,
11292,10423,
11292,10529,
11292,10599,
11292,10693,
11292,10713,
11292,10721,
11292,10792,
11292,10800,
11292,10821,
11292,10994,
11292,11042,
11292,11066,
11292,11193,
11292,11259,
11292,11278,
11292,11423,
11292,11433,
11292,11481,
11292,11540,
11292,11618,
11292,11697,
11292,11884,
11292,11986,
11292,12191,
11292,12206,
11292,12264,
11292,12339,
11292,12391,
11292,12451,
11292,12889,
11292,12892,
11292,12896,
11292,12953,
11292,12954,
11292,13198,
11292,13204,
11292,13232,
11292,13244,
11292,13342,
11292,13487,
11292,13495,
11292,13796,
11292,13851,
11292,13871,
11292,13891,
11292,13931,
11292,14057,
11292,14100,
11292,14107,
11292,14122,
11292,14193,
11292,14307,
11292,14321,
11292,14492,
11292,14524,
11292,14570,
11292,14635,
11292,14679,
11292,14683,
11292,14730,
11292,14747,
11292,14771,
11292,14831,
11292,14843,
11292,14869,
11292,14893,
11292,14908,
11292,15016,
11292,15304,
11292,15370,
11292,15376,
11292,10194,
11292,11292,
11292,11433,
11292,11986,
11292,12206,
11292,13244,
11292,13930,
11292,14492,
11292,14683,
11292,14747,
11292,14893,
11292,15412,
11292,14107,
11292,10272,
11292,10925,
11292,10950,
11292,11283,
11292,13200,
11292,10620,
11292,10800,
11292,11298,
11292,13796,
11292,13891,
11292,14107,
11292,14512,
11292,14570,
11292,14683,
11292,14691,
11292,14730,
11292,14869,
11292,11193,
11292,11259,
11292,14869,
11292,13891,
11292,11193,
11292,11193,
11292,14869,
11292,10721,
11292,10800,
11292,12478,
11292,12954,
11292,10397,
11292,10423,
11292,10599,
11292,10693,
11292,10713,
11292,10849,
11292,11109,
11292,11122,
11292,11193,
11292,11298,
11292,11540,
11292,11637,
11292,11921,
11292,12278,
11292,12441,
11292,13198,
11292,13485,
11292,13487,
11292,13502,
11292,14457,
11292,14831,
11292,14869,
11292,14893,
11292,15016,
11292,15370,
11292,10408,
11292,11109,
11292,11637,
11292,14457,
11292,15016,
11292,10221,
11292,14534,
11292,14812,
11292,15177,
11292,10140,
11292,10257,
11292,10397,
11292,10423,
11292,10529,
11292,10562,
11292,10599,
11292,10620,
11292,10627,
11292,10643,
11292,10685,
11292,10693,
11292,10713,
11292,10721,
11292,10785,
11292,10792,
11292,10821,
11292,10849,
11292,10994,
11292,11003,
11292,11042,
11292,11057,
11292,11066,
11292,11193,
11292,11278,
11292,11298,
11292,11423,
11292,11433,
11292,11540,
11292,11637,
11292,11638,
11292,11697,
11292,11775,
11292,11884,
11292,11977,
11292,11986,
11292,11996,
11292,12206,
11292,12217,
11292,12264,
11292,12266,
11292,12278,
11292,12339,
11292,12448,
11292,12451,
11292,12889,
11292,12892,
11292,12951,
11292,12953,
11292,12992,
11292,13198,
11292,13204,
11292,13230,
11292,13244,
11292,13303,
11292,13342,
11292,13485,
11292,13486,
11292,13487,
11292,13495,
11292,13577,
11292,13851,
11292,13871,
11292,13891,
11292,13930,
11292,13931,
11292,14057,
11292,14100,
11292,14107,
11292,14122,
11292,14193,
11292,14262,
11292,14307,
11292,14321,
11292,14492,
11292,14570,
11292,14635,
11292,14679,
11292,14683,
11292,14685,
11292,14689,
11292,14730,
11292,14747,
11292,14771,
11292,14831,
11292,14869,
11292,14893,
11292,14908,
11292,15016,
11292,15096,
11292,15304,
11292,15356,
11292,15370,
11292,15376,
11292,15411,
11292,15412,
11292,15919,
11292,14747,
11292,10279,
11292,10620,
11292,10627,
11292,11003,
11292,11097,
11292,11109,
11292,11122,
11292,11315,
11292,11413,
11292,11540,
11292,11637,
11292,11695,
11292,11775,
11292,11921,
11292,12003,
11292,12012,
11292,12094,
11292,12156,
11292,12217,
11292,12278,
11292,12280,
11292,12992,
11292,13029,
11292,13158,
11292,13264,
11292,13367,
11292,13433,
11292,13476,
11292,13485,
11292,13486,
11292,13502,
11292,13851,
11292,13871,
11292,14457,
11292,14674,
11292,14730,
11292,14783,
11292,15016,
11292,15370,
11292,15376,
11292,15412,
11292,16869,
11292,10140,
11292,10299,
11292,10397,
11292,10423,
11292,10529,
11292,10620,
11292,10693,
11292,10713,
11292,10721,
11292,10792,
11292,10800,
11292,10821,
11292,10849,
11292,10994,
11292,11003,
11292,11042,
11292,11042,
11292,11066,
11292,11109,
11292,11193,
11292,11278,
11292,11298,
11292,11423,
11292,11433,
11292,11603,
11292,11618,
11292,11648,
11292,11697,
11292,11775,
11292,11884,
11292,11986,
11292,12173,
11292,12264,
11292,12266,
11292,12278,
11292,12339,
11292,12441,
11292,12451,
11292,12758,
11292,12889,
11292,12892,
11292,12892,
11292,12953,
11292,12982,
11292,13198,
11292,13204,
11292,13244,
11292,13264,
11292,13342,
11292,13485,
11292,13486,
11292,13487,
11292,13487,
11292,13495,
11292,13830,
11292,13871,
11292,13891,
11292,13930,
11292,13931,
11292,14057,
11292,14100,
11292,14107,
11292,14122,
11292,14262,
11292,14489,
11292,14492,
11292,14524,
11292,14570,
11292,14635,
11292,14679,
11292,14683,
11292,14689,
11292,14747,
11292,14771,
11292,14831,
11292,14831,
11292,14869,
11292,14869,
11292,14893,
11292,14908,
11292,15016,
11292,15304,
11292,15370,
11292,15376,
11292,10423,
11292,10821,
11292,11298,
11292,11433,
11292,11697,
11292,12266,
11292,12889,
11292,12892,
11292,12953,
11292,13204,
11292,13487,
11292,13495,
11292,13796,
11292,13930,
11292,10140,
11292,10157,
11292,10372,
11292,10397,
11292,10409,
11292,10423,
11292,10558,
11292,10561,
11292,10599,
11292,10620,
11292,10627,
11292,10693,
11292,10713,
11292,10800,
11292,10849,
11292,10994,
11292,11057,
11292,11092,
11292,11109,
11292,11111,
11292,11193,
11292,11267,
11292,11298,
11292,11413,
11292,11423,
11292,11433,
11292,11447,
11292,11468,
11292,11503,
11292,11540,
11292,11603,
11292,11637,
11292,11638,
11292,11648,
11292,11775,
11292,11865,
11292,11884,
11292,11921,
11292,11996,
11292,12003,
11292,12177,
11292,12217,
11292,12255,
11292,12278,
11292,12280,
11292,12339,
11292,12441,
11292,12519,
11292,12888,
11292,12892,
11292,12896,
11292,12899,
11292,12902,
11292,12992,
11292,13029,
11292,13158,
11292,13198,
11292,13244,
11292,13264,
11292,13342,
11292,13433,
11292,13476,
11292,13485,
11292,13486,
11292,13502,
11292,13851,
11292,13871,
11292,13931,
11292,14004,
11292,14057,
11292,14107,
11292,14120,
11292,14237,
11292,14252,
11292,14262,
11292,14288,
11292,14457,
11292,14489,
11292,14524,
11292,14543,
11292,14570,
11292,14683,
11292,14689,
11292,14698,
11292,14730,
11292,14747,
11292,14783,
11292,14794,
11292,14814,
11292,14869,
11292,14877,
11292,14893,
11292,15016,
11292,15023,
11292,15096,
11292,15370,
11292,15376,
11292,15412,
11292,15582,
11292,15919,
11292,16869,
11292,10397,
11292,10693,
11292,10994,
11292,11057,
11292,11109,
11292,11193,
11292,11298,
11292,11433,
11292,11540,
11292,11775,
11292,11921,
11292,11996,
11292,12278,
11292,12339,
11292,12992,
11292,13158,
11292,13198,
11292,13487,
11292,13495,
11292,13851,
11292,13871,
11292,14457,
11292,14869,
11292,15376,
11292,15919,
11292,11775,
11292,13487,
11292,11233,
11292,11540,
11292,11563,
11292,11898,
11292,13303,
11292,13891,
11292,14831,
11292,11057,
11292,11298,
11292,12892,
11292,13303,
11292,13930,
11292,14100,
11292,14107,
11292,12892,
11292,10397,
11292,10540,
11292,11193,
11292,11433,
11292,11637,
11292,12478,
11292,12892,
11292,12953,
11292,13232,
11292,13244,
11292,13487,
11292,13487,
11292,14100,
11292,14107,
11292,14747,
11292,14869,
11292,14893,
11292,10431,
11298,10140,
11298,10397,
11298,11193,
11298,11638,
11298,11921,
11298,12339,
11298,12478,
11298,13244,
11298,14057,
11298,14492,
11298,14685,
11298,14869,
11298,15304,
11298,15412,
11298,11085,
11298,11197,
11298,11298,
11298,11931,
11298,15569,
11298,10140,
11298,10397,
11298,11292,
11298,11540,
11298,11618,
11298,12266,
11298,12451,
11298,12892,
11298,12896,
11298,12992,
11298,13061,
11298,13204,
11298,13487,
11298,13796,
11298,13891,
11298,13930,
11298,14057,
11298,14100,
11298,14107,
11298,14512,
11298,14683,
11298,14730,
11298,14831,
11298,15304,
11298,10299,
11298,11540,
11298,12892,
11298,13930,
11298,14100,
11298,14747,
11298,11193,
11298,12324,
11298,14107,
11298,14747,
11298,10721,
11298,11292,
11298,13930,
11298,11531,
11298,12190,
11298,12207,
11298,11503,
11298,10643,
11298,11292,
11298,12889,
11298,13204,
11298,13930,
11298,14100,
11298,11193,
11298,11540,
11298,11193,
11298,12478,
11298,13487,
11298,14057,
11298,14747,
11298,14869,
11298,10529,
11298,10721,
11298,10792,
11298,10821,
11298,11292,
11298,11618,
11298,12264,
11298,12266,
11298,13930,
11298,14492,
11298,14771,
11298,10136,
11298,10155,
11298,10185,
11298,10208,
11298,10279,
11298,10599,
11298,10620,
11298,10713,
11298,10728,
11298,10747,
11298,10781,
11298,10792,
11298,10849,
11298,10868,
11298,10980,
11298,10994,
11298,11003,
11298,11049,
11298,11067,
11298,11140,
11298,11193,
11298,11267,
11298,11415,
11298,11423,
11298,11612,
11298,11624,
11298,11637,
11298,11775,
11298,11778,
11298,11867,
11298,11905,
11298,11921,
11298,11953,
11298,11973,
11298,11980,
11298,11982,
11298,11986,
11298,11995,
11298,11996,
11298,12191,
11298,12206,
11298,12217,
11298,12278,
11298,12323,
11298,12448,
11298,12451,
11298,12511,
11298,12891,
11298,12896,
11298,12915,
11298,12945,
11298,12951,
11298,12992,
11298,13061,
11298,13198,
11298,13230,
11298,13244,
11298,13256,
11298,13277,
11298,13290,
11298,13377,
11298,13422,
11298,13476,
11298,13485,
11298,13486,
11298,13495,
11298,13577,
11298,13851,
11298,13871,
11298,14689,
11298,14698,
11298,14730,
11298,14783,
11298,14814,
11298,14842,
11298,14952,
11298,14960,
11298,14986,
11298,15023,
11298,15048,
11298,15074,
11298,15249,
11298,15323,
11298,15370,
11298,15401,
11298,15411,
11298,15412,
11298,15919,
11298,10397,
11298,10721,
11298,10821,
11298,11042,
11298,11292,
11298,11433,
11298,11618,
11298,11697,
11298,12889,
11298,12892,
11298,12953,
11298,13204,
11298,13487,
11298,13495,
11298,13930,
11298,14100,
11298,14107,
11298,14747,
11298,15304,
11298,11267,
11298,12448,
11298,14193,
11298,14814,
11298,15412,
11298,10372,
11298,10693,
11298,10747,
11298,10781,
11298,10980,
11298,11049,
11298,11111,
11298,11140,
11298,11233,
11298,11292,
11298,11423,
11298,11695,
11298,11823,
11298,11921,
11298,11986,
11298,12191,
11298,12217,
11298,12266,
11298,12441,
11298,12448,
11298,12891,
11298,12992,
11298,13061,
11298,13241,
11298,13256,
11298,13277,
11298,13290,
11298,13377,
11298,13487,
11298,13930,
11298,14107,
11298,14109,
11298,14588,
11298,14674,
11298,14696,
11298,14771,
11298,14794,
11298,14814,
11298,15412,
11298,15919,
11298,16218,
11298,10140,
11298,10279,
11298,10431,
11298,10561,
11298,10599,
11298,10627,
11298,10685,
11298,10980,
11298,10994,
11298,11109,
11298,11111,
11298,11140,
11298,11413,
11298,11423,
11298,11481,
11298,11540,
11298,11775,
11298,11778,
11298,11921,
11298,11973,
11298,11995,
11298,12191,
11298,12217,
11298,12264,
11298,12266,
11298,12278,
11298,12448,
11298,12451,
11298,12511,
11298,12896,
11298,12951,
11298,13158,
11298,13198,
11298,13244,
11298,13256,
11298,13367,
11298,13377,
11298,13422,
11298,13485,
11298,13502,
11298,13851,
11298,14107,
11298,14108,
11298,14193,
11298,14457,
11298,14689,
11298,14730,
11298,14814,
11298,15016,
11298,15249,
11298,15370,
11298,15412,
11298,15624,
11298,11292,
11298,11618,
11298,12266,
11298,13930,
11298,11695,
11298,11973,
11298,10590,
11298,12889,
11298,13244,
11298,13487,
11298,13487,
11298,13930,
11298,14512,
11298,14730,
11298,12324,
11298,11563,
11298,11982,
11298,10140,
11298,10279,
11298,10397,
11298,10423,
11298,10529,
11298,10599,
11298,10693,
11298,10713,
11298,10721,
11298,10800,
11298,10821,
11298,10849,
11298,10868,
11298,10994,
11298,11042,
11298,11057,
11298,11066,
11298,11109,
11298,11193,
11298,11278,
11298,11292,
11298,11423,
11298,11433,
11298,11433,
11298,11503,
11298,11540,
11298,11618,
11298,11618,
11298,11638,
11298,11697,
11298,11884,
11298,11986,
11298,11995,
11298,11996,
11298,12173,
11298,12264,
11298,12266,
11298,12278,
11298,12339,
11298,12390,
11298,12441,
11298,12451,
11298,12478,
11298,12889,
11298,12892,
11298,12896,
11298,12896,
11298,12953,
11298,12992,
11298,13158,
11298,13198,
11298,13204,
11298,13244,
11298,13256,
11298,13303,
11298,13342,
11298,13485,
11298,13487,
11298,13495,
11298,13830,
11298,13851,
11298,13871,
11298,13891,
11298,13930,
11298,13931,
11298,14027,
11298,14057,
11298,14100,
11298,14107,
11298,14122,
11298,14193,
11298,14262,
11298,14307,
11298,14492,
11298,14524,
11298,14570,
11298,14635,
11298,14679,
11298,14683,
11298,14685,
11298,14730,
11298,14747,
11298,14771,
11298,14831,
11298,14843,
11298,14869,
11298,14893,
11298,14908,
11298,14986,
11298,15016,
11298,15304,
11298,15370,
11298,15376,
11298,15624,
11298,15919,
11298,10397,
11298,11433,
11298,11433,
11298,12478,
11298,12892,
11298,12953,
11298,13487,
11298,13487,
11298,14869,
11298,12266,
11298,13930,
11299,10056,
11308,13541,
11308,14231,
11308,10397,
11308,10423,
11308,13577,
11315,15249,
11315,11292,
11336,11336,
11336,12653,
11336,12671,
11336,12671,
11336,12720,
11336,12737,
11336,12737,
11336,12755,
11336,12755,
11336,12720,
11336,10299,
11336,12321,
11336,10245,
11336,11053,
11336,12720,
11336,12737,
11336,12737,
11336,12755,
11336,15293,
11336,15385,
11336,15853,
11336,10299,
11336,10299,
11336,10551,
11336,11336,
11336,11445,
11336,11445,
11336,14919,
11336,10245,
11336,10299,
11336,11336,
11336,10299,
11337,10397,
11337,13930,
11337,13930,
11337,13487,
11337,13930,
11337,10590,
11337,13487,
11337,11563,
11337,13487,
11367,15741,
11375,14100,
11375,13303,
11375,11995,
11375,15249,
11376,13256,
11387,12574,
11391,10423,
11392,11924,
11399,10661,
11399,14794,
11411,13970,
11411,10640,
11411,10640,
11411,13873,
11411,13942,
11411,13970,
11411,13970,
11411,10640,
11411,13970,
11413,12280,
11413,15389,
11413,11292,
11413,11292,
11413,11298,
11413,14107,
11413,10140,
11415,12917,
11415,14131,
11415,14275,
11415,16091,
11415,11298,
11415,16091,
11421,13461,
11421,14730,
11421,13244,
11421,15304,
11423,10397,
11423,10423,
11423,10529,
11423,10693,
11423,10713,
11423,10721,
11423,10821,
11423,11278,
11423,12889,
11423,12892,
11423,14100,
11423,14107,
11423,14122,
11423,14492,
11423,14747,
11423,14771,
11423,14893,
11423,15016,
11423,12339,
11423,12917,
11423,13244,
11423,13930,
11423,14100,
11423,14524,
11423,10821,
11423,11267,
11423,11003,
11423,14730,
11423,13930,
11423,13930,
11423,11292,
11423,13204,
11423,14107,
11423,11433,
11423,12953,
11423,13487,
11423,13930,
11423,10423,
11423,11292,
11423,12266,
11423,13930,
11423,11298,
11423,13930,
11423,11057,
11423,11292,
11423,11298,
11423,12266,
11423,12953,
11423,13930,
11423,14869,
11423,11298,
11423,12266,
11423,11278,
11423,11292,
11423,12953,
11423,13930,
11423,14100,
11423,10590,
11423,13487,
11423,10713,
11423,12889,
11423,11298,
11423,14107,
11423,10397,
11423,10466,
11423,12889,
11423,13290,
11423,13851,
11423,14082,
11423,14112,
11423,14761,
11423,14761,
11423,14986,
11430,12266,
11433,10140,
11433,10397,
11433,10423,
11433,10529,
11433,10693,
11433,10713,
11433,10800,
11433,10821,
11433,11057,
11433,11259,
11433,11278,
11433,11292,
11433,11423,
11433,11481,
11433,11697,
11433,11996,
11433,12191,
11433,12278,
11433,12889,
11433,12892,
11433,13198,
11433,13204,
11433,13232,
11433,13296,
11433,13487,
11433,13495,
11433,13796,
11433,13851,
11433,13931,
11433,14057,
11433,14107,
11433,14307,
11433,14321,
11433,14492,
11433,14635,
11433,14679,
11433,14683,
11433,14747,
11433,14771,
11433,14843,
11433,14869,
11433,15016,
11433,15304,
11433,15370,
11433,15376,
11433,10529,
11433,11292,
11433,11540,
11433,12173,
11433,12339,
11433,13061,
11433,13244,
11433,14057,
11433,15376,
11433,14100,
11433,14512,
11433,14730,
11433,11193,
11433,13487,
11433,10721,
11433,10408,
11433,10469,
11433,10599,
11433,10792,
11433,11042,
11433,11066,
11433,11193,
11433,11537,
11433,11618,
11433,11977,
11433,11995,
11433,11996,
11433,12339,
11433,12884,
11433,13184,
11433,13230,
11433,13232,
11433,13296,
11433,14321,
11433,14524,
11433,15096,
11433,10423,
11433,11292,
11433,12889,
11433,13204,
11433,13303,
11433,14107,
11433,14635,
11433,15356,
11433,11193,
11433,13487,
11433,10257,
11433,10408,
11433,10431,
11433,10785,
11433,10792,
11433,10980,
11433,10994,
11433,11042,
11433,11066,
11433,11193,
11433,11203,
11433,11267,
11433,11423,
11433,11537,
11433,11612,
11433,11977,
11433,11986,
11433,11995,
11433,11996,
11433,12266,
11433,12339,
11433,12478,
11433,12884,
11433,12945,
11433,13184,
11433,13230,
11433,13244,
11433,13485,
11433,13931,
11433,14100,
11433,14122,
11433,14321,
11433,14524,
11433,14685,
11433,15096,
11433,15380,
11433,15412,
11433,14747,
11433,13930,
11433,11292,
11433,11618,
11433,12264,
11433,12266,
11433,12892,
11433,13930,
11433,13930,
11433,14771,
11433,14831,
11433,13930,
11433,10397,
11433,10423,
11433,10721,
11433,10821,
11433,11292,
11433,11298,
11433,11697,
11433,12266,
11433,12451,
11433,12889,
11433,12892,
11433,12953,
11433,13198,
11433,13204,
11433,13487,
11433,13495,
11433,13577,
11433,13796,
11433,14100,
11433,14492,
11433,14635,
11433,14679,
11433,14843,
11433,15304,
11433,11057,
11433,14100,
11433,10135,
11433,10257,
11433,10333,
11433,10408,
11433,10434,
11433,10469,
11433,10529,
11433,10577,
11433,10599,
11433,10792,
11433,10980,
11433,10994,
11433,11003,
11433,11013,
11433,11042,
11433,11066,
11433,11267,
11433,11292,
11433,11537,
11433,11577,
11433,11587,
11433,11823,
11433,11977,
11433,11986,
11433,11996,
11433,12197,
11433,12217,
11433,12264,
11433,12266,
11433,12335,
11433,12397,
11433,12884,
11433,12945,
11433,12992,
11433,13076,
11433,13184,
11433,13232,
11433,13342,
11433,13367,
11433,13459,
11433,13485,
11433,13851,
11433,13871,
11433,13930,
11433,13931,
11433,13933,
11433,14122,
11433,14150,
11433,14307,
11433,14321,
11433,14524,
11433,14576,
11433,14683,
11433,14685,
11433,14696,
11433,14711,
11433,14730,
11433,14869,
11433,15070,
11433,15096,
11433,15380,
11433,12264,
11433,12266,
11433,11066,
11433,11278,
11433,11292,
11433,11618,
11433,12264,
11433,12266,
11433,12339,
11433,12478,
11433,12945,
11433,12953,
11433,13303,
11433,13930,
11433,14100,
11433,14122,
11433,14730,
11433,11973,
11433,10590,
11433,14100,
11433,14730,
11433,10466,
11433,10529,
11433,10540,
11433,11503,
11433,11973,
11433,12898,
11433,14492,
11433,11057,
11433,11298,
11433,11298,
11433,13303,
11433,14100,
11433,14107,
11433,10257,
11433,10397,
11433,10397,
11433,10423,
11433,10529,
11433,10683,
11433,10693,
11433,10721,
11433,10792,
11433,10821,
11433,10821,
11433,11042,
11433,11042,
11433,11057,
11433,11057,
11433,11259,
11433,11278,
11433,11292,
11433,11298,
11433,11298,
11433,11618,
11433,11618,
11433,11637,
11433,11697,
11433,11986,
11433,11996,
11433,12264,
11433,12266,
11433,12339,
11433,12339,
11433,12451,
11433,12478,
11433,12889,
11433,12892,
11433,12953,
11433,13198,
11433,13204,
